hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,is_corporate_booking,customer_group,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,revenue,arrival_date,guest_count,room_changed
City Hotel,0,71,2017,August,31,3,2,3,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130,0,1,Check-Out,"Tuesday, August 8, 2017",5,650,"Thursday, August 3, 2017",2,No change
City Hotel,0,12,2017,August,32,7,1,0,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,230,0,1,Check-Out,"Tuesday, August 8, 2017",1,230,"Monday, August 7, 2017",3,No change
City Hotel,0,0,2017,August,32,7,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,135,0,0,Check-Out,"Tuesday, August 8, 2017",1,135,"Monday, August 7, 2017",2,No change
City Hotel,0,81,2017,August,31,3,2,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,125,0,1,Check-Out,"Tuesday, August 8, 2017",5,625,"Thursday, August 3, 2017",2,No change
City Hotel,0,21,2017,August,32,7,1,0,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,230,0,1,Check-Out,"Tuesday, August 8, 2017",1,230,"Monday, August 7, 2017",3,No change
City Hotel,0,167,2017,August,31,4,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,166.5,0,0,Check-Out,"Tuesday, August 8, 2017",4,666,"Friday, August 4, 2017",2,No change
City Hotel,0,1,2017,August,32,7,1,0,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,279,0,2,Check-Out,"Tuesday, August 8, 2017",1,279,"Monday, August 7, 2017",4,No change
City Hotel,0,206,2017,August,31,2,2,4,2,2,0,HB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,256.5,0,2,Check-Out,"Tuesday, August 8, 2017",6,1539,"Wednesday, August 2, 2017",4,No change
City Hotel,0,90,2017,August,32,7,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,132.5,0,1,Check-Out,"Tuesday, August 8, 2017",1,132.5,"Monday, August 7, 2017",3,No change
City Hotel,0,175,2017,August,32,7,1,0,3,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,155.1,0,3,Check-Out,"Tuesday, August 8, 2017",1,155.1,"Monday, August 7, 2017",3,No change
City Hotel,0,0,2017,August,32,7,1,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,160,0,1,Check-Out,"Tuesday, August 8, 2017",1,160,"Monday, August 7, 2017",2,No change
City Hotel,0,4,2017,August,32,7,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,No Agent,40,1,Corporate,0,Transient,67,0,2,Check-Out,"Tuesday, August 8, 2017",1,67,"Monday, August 7, 2017",1,No change
City Hotel,0,73,2017,August,31,3,2,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,0,Non-Corporate,0,Transient,161,0,0,Check-Out,"Tuesday, August 8, 2017",5,805,"Thursday, August 3, 2017",2,No change
City Hotel,0,24,2017,August,31,1,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,148.29,0,0,Check-Out,"Tuesday, August 8, 2017",7,1038.03,"Tuesday, August 1, 2017",2,No change
City Hotel,0,57,2017,August,31,2,2,4,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,162,0,0,Check-Out,"Tuesday, August 8, 2017",6,972,"Wednesday, August 2, 2017",2,No change
City Hotel,0,80,2017,August,31,3,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,145,0,1,Check-Out,"Tuesday, August 8, 2017",5,725,"Thursday, August 3, 2017",2,No change
City Hotel,0,127,2017,August,31,1,2,5,2,0,0,SC,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Non-Corporate,0,Transient,71.1,0,0,Check-Out,"Tuesday, August 8, 2017",7,497.7,"Tuesday, August 1, 2017",2,No change
City Hotel,0,127,2017,August,31,1,2,5,2,0,1,SC,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Non-Corporate,0,Transient,71.1,0,1,Check-Out,"Tuesday, August 8, 2017",7,497.7,"Tuesday, August 1, 2017",3,No change
City Hotel,0,63,2017,August,31,1,2,5,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130,0,2,Check-Out,"Tuesday, August 8, 2017",7,910,"Tuesday, August 1, 2017",2,No change
City Hotel,0,47,2017,August,31,3,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,126,0,0,Check-Out,"Tuesday, August 8, 2017",5,630,"Thursday, August 3, 2017",2,No change
City Hotel,0,122,2017,August,31,5,2,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Non-Corporate,0,Transient,80.1,0,0,Check-Out,"Tuesday, August 8, 2017",3,240.3,"Saturday, August 5, 2017",2,No change
City Hotel,0,0,2017,August,32,7,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,160,0,0,Check-Out,"Tuesday, August 8, 2017",1,160,"Monday, August 7, 2017",2,No change
City Hotel,0,100,2017,August,31,1,2,5,2,0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,125,0,0,Check-Out,"Tuesday, August 8, 2017",7,875,"Tuesday, August 1, 2017",2,No change
City Hotel,0,120,2017,August,31,3,2,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Non-Corporate,0,Transient,80.1,0,0,Check-Out,"Tuesday, August 8, 2017",5,400.5,"Thursday, August 3, 2017",2,No change
City Hotel,0,185,2017,August,31,1,2,5,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,207.33,0,1,Check-Out,"Tuesday, August 8, 2017",7,1451.31,"Tuesday, August 1, 2017",4,No change
City Hotel,0,125,2017,August,31,1,2,5,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Tuesday, August 8, 2017",7,560.7,"Tuesday, August 1, 2017",2,No change
City Hotel,0,62,2017,August,31,4,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,140,0,2,Check-Out,"Tuesday, August 8, 2017",4,560,"Friday, August 4, 2017",2,No change
City Hotel,0,0,2017,August,32,7,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,152,NULL,0,Non-Corporate,0,Transient,87.82,0,0,Check-Out,"Tuesday, August 8, 2017",1,87.82,"Monday, August 7, 2017",2,Changed
City Hotel,0,2,2017,August,31,5,2,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,425,NULL,0,Non-Corporate,0,Transient,197.6,1,1,Check-Out,"Tuesday, August 8, 2017",3,592.8,"Saturday, August 5, 2017",3,No change
City Hotel,0,95,2017,August,31,1,2,5,2,0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Non-Corporate,0,Transient,79,0,0,Check-Out,"Tuesday, August 8, 2017",7,553,"Tuesday, August 1, 2017",2,No change
City Hotel,0,176,2017,August,32,7,1,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,112.5,0,0,Check-Out,"Wednesday, August 9, 2017",2,225,"Monday, August 7, 2017",2,No change
City Hotel,0,139,2017,August,31,4,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,139.5,0,1,Check-Out,"Wednesday, August 9, 2017",5,697.5,"Friday, August 4, 2017",2,No change
City Hotel,0,69,2017,August,31,5,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83,NULL,0,Non-Corporate,0,Transient,114.8,0,0,Check-Out,"Wednesday, August 9, 2017",4,459.2,"Saturday, August 5, 2017",2,No change
City Hotel,0,81,2017,August,32,7,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,197,0,1,Check-Out,"Wednesday, August 9, 2017",2,394,"Monday, August 7, 2017",2,No change
City Hotel,0,5,2017,August,32,7,1,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,190,0,2,Check-Out,"Wednesday, August 9, 2017",2,380,"Monday, August 7, 2017",2,Changed
City Hotel,0,138,2017,August,31,5,2,2,2,1,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,155,0,1,Check-Out,"Wednesday, August 9, 2017",4,620,"Saturday, August 5, 2017",3,No change
City Hotel,0,129,2017,August,31,5,2,2,2,1,1,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,155,0,3,Check-Out,"Wednesday, August 9, 2017",4,620,"Saturday, August 5, 2017",4,No change
City Hotel,0,70,2017,August,32,6,2,1,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130,0,0,Check-Out,"Wednesday, August 9, 2017",3,390,"Sunday, August 6, 2017",1,Changed
City Hotel,0,138,2017,August,32,7,1,1,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,157.5,1,3,Check-Out,"Wednesday, August 9, 2017",2,315,"Monday, August 7, 2017",3,No change
City Hotel,0,139,2017,August,32,6,2,1,1,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,125,0,1,Check-Out,"Wednesday, August 9, 2017",3,375,"Sunday, August 6, 2017",1,No change
City Hotel,0,71,2017,August,32,6,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,150,0,3,Check-Out,"Wednesday, August 9, 2017",3,450,"Sunday, August 6, 2017",2,No change
City Hotel,0,20,2017,August,32,7,1,1,1,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,140.8,0,0,Check-Out,"Wednesday, August 9, 2017",2,281.6,"Monday, August 7, 2017",1,No change
City Hotel,0,148,2017,August,32,6,2,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,121.5,0,0,Check-Out,"Wednesday, August 9, 2017",3,364.5,"Sunday, August 6, 2017",2,Changed
City Hotel,0,125,2017,July,31,31,3,6,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,193,0,0,Check-Out,"Wednesday, August 9, 2017",9,1737,"Monday, July 31, 2017",2,No change
City Hotel,0,209,2017,August,32,7,1,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,110.88,0,1,Check-Out,"Wednesday, August 9, 2017",2,221.76,"Monday, August 7, 2017",2,No change
City Hotel,0,174,2017,August,31,5,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130.5,0,1,Check-Out,"Wednesday, August 9, 2017",4,522,"Saturday, August 5, 2017",2,No change
City Hotel,0,250,2017,August,31,4,2,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,107.1,0,1,Check-Out,"Wednesday, August 9, 2017",5,535.5,"Friday, August 4, 2017",2,No change
City Hotel,0,63,2017,August,32,7,1,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,140,0,2,Check-Out,"Wednesday, August 9, 2017",2,280,"Monday, August 7, 2017",2,No change
City Hotel,0,162,2017,August,32,6,2,1,2,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Wednesday, August 9, 2017",3,240.3,"Sunday, August 6, 2017",2,No change
City Hotel,0,123,2017,August,31,2,2,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,235,0,0,Check-Out,"Wednesday, August 9, 2017",7,1645,"Wednesday, August 2, 2017",4,No change
City Hotel,0,202,2017,August,32,6,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,139.5,1,0,Check-Out,"Wednesday, August 9, 2017",3,418.5,"Sunday, August 6, 2017",2,No change
City Hotel,0,94,2017,August,32,7,1,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,125,0,1,Check-Out,"Wednesday, August 9, 2017",2,250,"Monday, August 7, 2017",2,No change
City Hotel,0,169,2017,August,32,7,1,1,2,0,0,SC,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,112.5,0,0,Check-Out,"Wednesday, August 9, 2017",2,225,"Monday, August 7, 2017",2,No change
City Hotel,0,83,2017,August,32,8,0,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,230,0,3,Check-Out,"Wednesday, August 9, 2017",1,230,"Tuesday, August 8, 2017",3,No change
City Hotel,0,142,2017,August,31,5,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Wednesday, August 9, 2017",4,320.4,"Saturday, August 5, 2017",2,No change
City Hotel,0,43,2017,August,32,7,1,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,160,0,1,Check-Out,"Wednesday, August 9, 2017",2,320,"Monday, August 7, 2017",2,No change
City Hotel,0,164,2017,August,32,6,2,1,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,148.5,0,1,Check-Out,"Wednesday, August 9, 2017",3,445.5,"Sunday, August 6, 2017",3,Changed
City Hotel,0,259,2017,August,31,5,2,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,156.6,0,3,Check-Out,"Wednesday, August 9, 2017",4,626.4,"Saturday, August 5, 2017",3,No change
City Hotel,0,201,2017,August,32,6,2,1,2,1,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,148.5,0,3,Check-Out,"Wednesday, August 9, 2017",3,445.5,"Sunday, August 6, 2017",3,No change
City Hotel,0,190,2017,August,31,5,2,2,2,1,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,170,0,4,Check-Out,"Wednesday, August 9, 2017",4,680,"Saturday, August 5, 2017",3,No change
City Hotel,0,263,2017,August,32,8,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,179.1,0,1,Check-Out,"Wednesday, August 9, 2017",1,179.1,"Tuesday, August 8, 2017",4,No change
City Hotel,0,209,2017,August,32,6,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,130.5,0,1,Check-Out,"Wednesday, August 9, 2017",3,391.5,"Sunday, August 6, 2017",2,No change
City Hotel,0,158,2017,July,31,31,3,6,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient-Party,112.5,0,1,Check-Out,"Wednesday, August 9, 2017",9,1012.5,"Monday, July 31, 2017",2,No change
City Hotel,0,0,2017,August,32,8,0,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,169,0,1,Check-Out,"Wednesday, August 9, 2017",1,169,"Tuesday, August 8, 2017",2,No change
City Hotel,0,263,2017,August,32,8,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,107.1,0,2,Check-Out,"Wednesday, August 9, 2017",1,107.1,"Tuesday, August 8, 2017",2,No change
City Hotel,0,159,2017,August,32,7,1,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,184.5,0,0,Check-Out,"Wednesday, August 9, 2017",2,369,"Monday, August 7, 2017",3,No change
City Hotel,0,53,2017,August,32,6,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,132,0,1,Check-Out,"Wednesday, August 9, 2017",3,396,"Sunday, August 6, 2017",2,No change
City Hotel,0,158,2017,August,31,5,2,2,2,1,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,148.5,0,2,Check-Out,"Wednesday, August 9, 2017",4,594,"Saturday, August 5, 2017",3,No change
City Hotel,0,193,2017,August,31,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,148.5,0,2,Check-Out,"Wednesday, August 9, 2017",4,594,"Saturday, August 5, 2017",2,No change
City Hotel,0,291,2017,August,31,2,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,101.08,0,1,Check-Out,"Wednesday, August 9, 2017",7,707.56,"Wednesday, August 2, 2017",2,No change
City Hotel,0,291,2017,August,31,2,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,101.08,0,1,Check-Out,"Wednesday, August 9, 2017",7,707.56,"Wednesday, August 2, 2017",2,No change
City Hotel,0,291,2017,August,31,2,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,107.1,0,1,Check-Out,"Wednesday, August 9, 2017",7,749.7,"Wednesday, August 2, 2017",2,No change
City Hotel,0,271,2017,August,31,2,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,107.1,0,1,Check-Out,"Wednesday, August 9, 2017",7,749.7,"Wednesday, August 2, 2017",2,No change
City Hotel,0,77,2017,August,31,2,2,5,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,394,NULL,0,Non-Corporate,0,Transient,89.1,0,0,Check-Out,"Wednesday, August 9, 2017",7,623.7,"Wednesday, August 2, 2017",2,No change
City Hotel,0,2,2017,August,31,5,2,2,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,128,0,1,Check-Out,"Wednesday, August 9, 2017",4,512,"Saturday, August 5, 2017",2,No change
City Hotel,0,142,2017,August,31,5,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,137.75,0,1,Check-Out,"Wednesday, August 9, 2017",4,551,"Saturday, August 5, 2017",2,No change
City Hotel,0,13,2017,August,32,6,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,180,0,0,Check-Out,"Wednesday, August 9, 2017",3,540,"Sunday, August 6, 2017",2,No change
City Hotel,0,13,2017,August,32,6,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,186,0,0,Check-Out,"Wednesday, August 9, 2017",3,558,"Sunday, August 6, 2017",2,No change
City Hotel,0,135,2017,August,31,3,2,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Wednesday, August 9, 2017",6,480.6,"Thursday, August 3, 2017",2,No change
City Hotel,0,119,2017,August,32,6,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,124,0,1,Check-Out,"Wednesday, August 9, 2017",3,372,"Sunday, August 6, 2017",2,No change
City Hotel,0,64,2017,August,32,6,2,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,149,0,1,Check-Out,"Wednesday, August 9, 2017",3,447,"Sunday, August 6, 2017",2,No change
City Hotel,0,169,2017,August,31,2,2,5,2,1,1,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,154.93,0,1,Check-Out,"Wednesday, August 9, 2017",7,1084.51,"Wednesday, August 2, 2017",4,No change
City Hotel,0,162,2017,August,32,7,1,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,121.5,1,1,Check-Out,"Wednesday, August 9, 2017",2,243,"Monday, August 7, 2017",2,No change
City Hotel,0,176,2017,August,31,2,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Non-Corporate,0,Transient,80.1,0,0,Check-Out,"Wednesday, August 9, 2017",7,560.7,"Wednesday, August 2, 2017",2,No change
City Hotel,0,179,2017,August,31,2,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Wednesday, August 9, 2017",7,560.7,"Wednesday, August 2, 2017",2,No change
City Hotel,0,45,2017,August,32,7,1,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,140,0,1,Check-Out,"Wednesday, August 9, 2017",2,280,"Monday, August 7, 2017",2,No change
City Hotel,0,261,2017,August,32,8,0,1,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,164.6,0,3,Check-Out,"Wednesday, August 9, 2017",1,164.6,"Tuesday, August 8, 2017",4,No change
City Hotel,0,0,2017,August,32,8,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,269,0,0,Check-Out,"Wednesday, August 9, 2017",1,269,"Tuesday, August 8, 2017",4,No change
City Hotel,0,6,2017,August,32,7,1,1,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,183.99,0,1,Check-Out,"Wednesday, August 9, 2017",2,367.98,"Monday, August 7, 2017",3,No change
City Hotel,0,0,2017,August,32,8,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,169,0,2,Check-Out,"Wednesday, August 9, 2017",1,169,"Tuesday, August 8, 2017",2,No change
City Hotel,0,165,2017,August,32,6,2,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130.5,0,1,Check-Out,"Wednesday, August 9, 2017",3,391.5,"Sunday, August 6, 2017",2,No change
City Hotel,0,40,2017,August,32,6,2,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,140,0,2,Check-Out,"Wednesday, August 9, 2017",3,420,"Sunday, August 6, 2017",2,No change
City Hotel,0,21,2017,August,32,7,1,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,180,0,2,Check-Out,"Wednesday, August 9, 2017",2,360,"Monday, August 7, 2017",2,No change
City Hotel,0,286,2017,August,32,8,0,1,2,0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,89.1,0,2,Check-Out,"Wednesday, August 9, 2017",1,89.1,"Tuesday, August 8, 2017",2,Changed
City Hotel,0,158,2017,July,31,31,3,6,3,0,0,BB,BEL,Direct,Direct,0,0,0,D,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient-Party,132.5,0,1,Check-Out,"Wednesday, August 9, 2017",9,1192.5,"Monday, July 31, 2017",3,Changed
City Hotel,0,82,2017,August,31,3,2,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,112.5,0,3,Check-Out,"Wednesday, August 9, 2017",6,675,"Thursday, August 3, 2017",2,No change
City Hotel,0,120,2017,August,31,4,2,4,2,0,0,BB,LUX,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,135,0,0,Check-Out,"Thursday, August 10, 2017",6,810,"Friday, August 4, 2017",2,No change
City Hotel,0,130,2017,August,32,7,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Non-Corporate,0,Transient,89.1,0,2,Check-Out,"Thursday, August 10, 2017",3,267.3,"Monday, August 7, 2017",2,No change
